10/22/2018												
4:51 PM												
aGe-noise_2018.10.22_COND_450to300.txt												
												
Data taken by: Brenda												
Ammeter is Keithley 485 at GPIB11::22::INSTR												
Temperature Controller is Lake Shore 331 at GPIB11::12::INSTR with the settings: control sensor=B;sample sensor=B;loop=1												
Readings: 5												
Voltage (V): 88.3												
Geo Factor: 25000												
Ea Window (pts): 3												
Shut off V when done?: TRUE												
Mconnect?: FALSE												
Use Abs(Cond)?: FALSE												
Rate (K/min): 1												
Heater: High												
description for header												
********************
Time (s)	Temperature Control (K)	1/kT Control (1/eV)	Rate Control (K/min)	Temperature Sample (K)	1/kT Sample (1/eV)	Rate Sample (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea
5.321265E+3	3.654700E+2	3.172353E+1	-6.919528E-1	3.654700E+2	3.172353E+1	-6.919528E-1	3.745000E-7	5.970809E-4	1.060306E-4	4.727735E-1	1.499781E+1
5.329069E+3	3.653800E+2	3.173135E+1	-6.877579E-1	3.653800E+2	3.173135E+1	-7.565337E-1	3.731400E-7	5.557282E-4	1.056455E-4	4.470032E-1	1.418449E+1
5.337793E+3	3.652800E+2	3.174004E+1	-6.795787E-1	3.652700E+2	3.174090E+1	-6.795787E-1	3.716000E-7	6.017406E-4	1.052095E-4	4.538647E-1	1.440581E+1
5.346622E+3	3.651800E+2	3.174873E+1	-6.963788E-1	3.651700E+2	3.174960E+1	-6.963788E-1	3.700600E-7	5.603535E-4	1.047735E-4	4.723967E-1	1.499841E+1
5.355238E+3	3.650800E+2	3.175742E+1	-8.869684E-1	3.650700E+2	3.175829E+1	-6.822834E-1	3.685600E-7	5.626341E-4	1.043488E-4	4.709798E-1	1.495751E+1
5.364032E+3	3.649500E+2	3.176874E+1	-5.368098E-1	3.649700E+2	3.176699E+1	-6.901840E-1	3.670400E-7	5.649641E-4	1.039185E-4	4.646509E-1	1.476034E+1
5.371856E+3	3.648800E+2	3.177483E+1	-6.889425E-1	3.648800E+2	3.177483E+1	-7.578367E-1	3.657400E-7	5.669722E-4	1.035504E-4	4.360211E-1	1.385496E+1
5.380565E+3	3.647800E+2	3.178354E+1	-6.883102E-1	3.647700E+2	3.178441E+1	-6.883102E-1	3.642600E-7	5.692758E-4	1.031314E-4	4.496803E-1	1.429256E+1
5.389282E+3	3.646800E+2	3.179226E+1	-6.916427E-1	3.646700E+2	3.179313E+1	-6.916427E-1	3.627400E-7	5.716613E-4	1.027010E-4	4.615865E-1	1.467531E+1
5.397957E+3	3.645800E+2	3.180098E+1	-6.924409E-1	3.645700E+2	3.180185E+1	-6.924409E-1	3.613400E-7	5.738762E-4	1.023046E-4	4.600917E-1	1.463174E+1
5.406622E+3	3.644800E+2	3.180970E+1	-6.787330E-1	3.644700E+2	3.181057E+1	-6.787330E-1	3.598400E-7	5.762684E-4	1.018800E-4	4.680191E-1	1.488797E+1
5.415462E+3	3.643800E+2	3.181843E+1	-7.050529E-1	3.643700E+2	3.181930E+1	-7.050529E-1	3.584000E-7	4.411660E-4	1.014723E-4	4.600964E-1	1.463995E+1
5.423972E+3	3.642800E+2	3.182717E+1	-6.714414E-1	3.642700E+2	3.182804E+1	-6.714414E-1	3.569600E-7	5.809178E-4	1.010646E-4	4.584795E-1	1.459251E+1
5.432908E+3	3.641800E+2	3.183591E+1	-6.791171E-1	3.641700E+2	3.183678E+1	-6.791171E-1	3.555400E-7	5.832379E-4	1.006625E-4	4.665460E-1	1.485330E+1
5.441743E+3	3.640800E+2	3.184465E+1	-7.464375E-1	3.640700E+2	3.184552E+1	-6.785795E-1	3.540600E-7	5.856759E-4	1.002435E-4	4.681580E-1	1.490875E+1
5.450585E+3	3.639700E+2	3.185427E+1	-6.151480E-1	3.639700E+2	3.185427E+1	-6.920415E-1	3.526400E-7	5.880343E-4	9.984145E-5	4.603476E-1	1.466381E+1
5.458388E+3	3.638900E+2	3.186128E+1	-6.828269E-1	3.638800E+2	3.186215E+1	-6.828269E-1	3.513600E-7	5.901765E-4	9.947905E-5	4.549966E-1	1.449741E+1
5.467175E+3	3.637900E+2	3.187003E+1	-7.483630E-1	3.637800E+2	3.187091E+1	-6.859994E-1	3.499800E-7	5.496138E-4	9.908834E-5	4.599801E-1	1.466020E+1
5.476796E+3	3.636700E+2	3.188055E+1	-6.802721E-1	3.636700E+2	3.188055E+1	-6.802721E-1	3.484000E-7	4.538286E-4	9.864100E-5	4.585850E-1	1.461949E+1
5.484734E+3	3.635800E+2	3.188844E+1	-6.787330E-1	3.635800E+2	3.188844E+1	-6.787330E-1	3.471800E-7	5.540464E-4	9.829558E-5	4.601616E-1	1.467405E+1
5.493574E+3	3.634800E+2	3.189722E+1	-6.861848E-1	3.634800E+2	3.189722E+1	-6.861848E-1	3.457400E-7	5.997698E-4	9.788788E-5	4.646877E-1	1.482225E+1
5.502318E+3	3.633800E+2	3.190599E+1	-6.674082E-1	3.633800E+2	3.190599E+1	-6.674082E-1	3.443600E-7	6.021733E-4	9.749717E-5	4.564125E-1	1.456229E+1
5.511308E+3	3.632800E+2	3.191478E+1	-8.296843E-1	3.632800E+2	3.191478E+1	-6.914036E-1	3.429800E-7	5.215623E-4	9.710646E-5	4.579967E-1	1.461686E+1
5.519986E+3	3.631600E+2	3.192532E+1	-5.284016E-1	3.631800E+2	3.192356E+1	-7.265522E-1	3.416000E-7	4.628627E-4	9.671574E-5	4.373758E-1	1.396285E+1
5.529070E+3	3.630800E+2	3.193236E+1	-6.216185E-1	3.630700E+2	3.193324E+1	-6.216185E-1	3.402200E-7	5.257934E-4	9.632503E-5	4.499497E-1	1.436784E+1
5.537757E+3	3.629900E+2	3.194027E+1	-6.912442E-1	3.629800E+2	3.194115E+1	-6.912442E-1	3.389000E-7	4.665503E-4	9.595130E-5	4.688944E-1	1.497754E+1
5.547305E+3	3.628800E+2	3.194996E+1	-7.072969E-1	3.628700E+2	3.195084E+1	-7.072969E-1	3.374200E-7	5.700724E-4	9.553228E-5	4.487467E-1	1.433761E+1
5.555788E+3	3.627800E+2	3.195876E+1	-6.101006E-1	3.627700E+2	3.195964E+1	-6.101006E-1	3.361000E-7	4.704370E-4	9.515855E-5	4.653247E-1	1.487134E+1
5.564639E+3	3.626900E+2	3.196669E+1	-6.839945E-1	3.626800E+2	3.196757E+1	-6.839945E-1	3.348000E-7	4.722637E-4	9.479049E-5	4.705668E-1	1.504315E+1
5.573411E+3	3.625900E+2	3.197551E+1	-6.711409E-1	3.625800E+2	3.197639E+1	-6.711409E-1	3.334600E-7	6.218569E-4	9.441110E-5	4.534377E-1	1.449954E+1
5.583245E+3	3.624800E+2	3.198521E+1	-6.799637E-1	3.624700E+2	3.198610E+1	-6.799637E-1	3.320000E-7	4.762466E-4	9.399773E-5	4.485708E-1	1.434781E+1
5.592069E+3	3.623800E+2	3.199404E+1	-6.950880E-1	3.623700E+2	3.199492E+1	-6.255792E-1	3.307000E-7	4.781188E-4	9.362967E-5	4.682299E-1	1.498070E+1
5.600701E+3	3.622800E+2	3.200287E+1	-6.252171E-1	3.622800E+2	3.200287E+1	-6.946857E-1	3.294000E-7	4.800057E-4	9.326161E-5	4.624581E-1	1.480027E+1
5.609338E+3	3.621900E+2	3.201082E+1	-6.879300E-1	3.621800E+2	3.201171E+1	-6.879300E-1	3.281400E-7	5.099409E-4	9.290487E-5	4.368663E-1	1.398506E+1
5.618932E+3	3.620800E+2	3.202055E+1	-6.193371E-1	3.620700E+2	3.202143E+1	-6.193371E-1	3.267400E-7	5.966086E-4	9.250849E-5	4.560906E-1	1.460418E+1
5.627651E+3	3.619900E+2	3.202851E+1	-6.789425E-1	3.619800E+2	3.202939E+1	-6.789425E-1	3.255000E-7	4.857569E-4	9.215742E-5	4.614158E-1	1.477937E+1
5.637372E+3	3.618800E+2	3.203824E+1	-6.899724E-1	3.618700E+2	3.203913E+1	-6.899724E-1	3.240800E-7	5.519793E-4	9.175538E-5	4.447469E-1	1.424908E+1
5.646068E+3	3.617800E+2	3.204710E+1	-6.181319E-1	3.617700E+2	3.204799E+1	-6.181319E-1	3.228200E-7	5.958548E-4	9.139864E-5	4.561078E-1	1.461708E+1
5.654804E+3	3.616900E+2	3.205507E+1	-8.652658E-1	3.616800E+2	3.205596E+1	-6.798517E-1	3.216000E-7	4.916476E-4	9.105323E-5	4.592437E-1	1.472199E+1
5.664512E+3	3.615500E+2	3.206749E+1	-4.733461E-1	3.615700E+2	3.206571E+1	-6.762087E-1	3.202000E-7	4.937973E-4	9.065685E-5	4.360655E-1	1.398255E+1
5.673385E+3	3.614800E+2	3.207370E+1	-8.196721E-1	3.614700E+2	3.207458E+1	-6.305170E-1	3.190000E-7	4.956548E-4	9.031710E-5	4.594154E-1	1.473551E+1
5.682901E+3	3.613500E+2	3.208524E+1	-4.680709E-1	3.613700E+2	3.208346E+1	-6.686727E-1	3.176000E-7	4.978397E-4	8.992072E-5	4.608891E-1	1.478697E+1
5.691874E+3	3.612800E+2	3.209145E+1	-6.299580E-1	3.612700E+2	3.209234E+1	-6.299580E-1	3.164000E-7	4.997278E-4	8.958097E-5	4.490085E-1	1.440947E+1
5.700446E+3	3.611900E+2	3.209945E+1	-6.805527E-1	3.611800E+2	3.210034E+1	-6.805527E-1	3.152000E-7	5.016303E-4	8.924122E-5	4.490821E-1	1.441619E+1
5.710144E+3	3.610800E+2	3.210923E+1	-6.206897E-1	3.610700E+2	3.211012E+1	-6.206897E-1	3.138800E-7	4.153946E-4	8.886750E-5	4.470614E-1	1.435470E+1
5.718844E+3	3.609900E+2	3.211723E+1	-6.745707E-1	3.609800E+2	3.211812E+1	-6.132461E-1	3.127000E-7	5.056408E-4	8.853341E-5	4.769248E-1	1.531816E+1
5.728628E+3	3.608800E+2	3.212702E+1	-6.374841E-1	3.608800E+2	3.212702E+1	-6.374841E-1	3.113600E-7	3.661920E-4	8.815402E-5	4.725640E-1	1.518209E+1
5.738040E+3	3.607800E+2	3.213593E+1	-6.331117E-1	3.607800E+2	3.213593E+1	-6.964229E-1	3.100800E-7	4.204852E-4	8.779162E-5	4.480634E-1	1.439919E+1
5.747517E+3	3.606800E+2	3.214484E+1	-6.757518E-1	3.606700E+2	3.214573E+1	-6.757518E-1	3.087600E-7	5.419485E-4	8.741789E-5	4.325615E-1	1.390479E+1
5.756396E+3	3.605800E+2	3.215375E+1	-6.162695E-1	3.605700E+2	3.215464E+1	-6.162695E-1	3.075800E-7	5.815900E-4	8.708381E-5	4.485052E-1	1.442150E+1
5.766132E+3	3.604800E+2	3.216267E+1	-6.182026E-1	3.604700E+2	3.216356E+1	-6.182026E-1	3.063000E-7	5.162060E-4	8.672140E-5	4.697689E-1	1.510919E+1
5.774867E+3	3.603900E+2	3.217070E+1	-6.814662E-1	3.603800E+2	3.217160E+1	-6.814662E-1	3.051400E-7	4.970096E-4	8.639298E-5	4.471996E-1	1.438762E+1
5.784552E+3	3.602800E+2	3.218053E+1	-6.105834E-1	3.602700E+2	3.218142E+1	-6.105834E-1	3.038600E-7	4.415325E-4	8.603058E-5	4.450712E-1	1.432253E+1
5.793396E+3	3.601900E+2	3.218857E+1	-7.004882E-1	3.601800E+2	3.218946E+1	-7.004882E-1	3.027200E-7	4.307084E-4	8.570781E-5	4.390827E-1	1.413433E+1
5.802818E+3	3.600800E+2	3.219840E+1	-6.001200E-1	3.600700E+2	3.219929E+1	-6.001200E-1	3.014800E-7	5.933576E-4	8.535674E-5	4.446921E-1	1.431850E+1
5.812816E+3	3.599800E+2	3.220734E+1	-6.116901E-1	3.599700E+2	3.220824E+1	-6.116901E-1	3.002000E-7	5.266951E-4	8.499434E-5	4.779836E-1	1.539476E+1
5.821644E+3	3.598900E+2	3.221540E+1	-6.727143E-1	3.598800E+2	3.221629E+1	-6.727143E-1	2.990400E-7	3.812786E-4	8.466591E-5	4.511953E-1	1.453635E+1
5.831455E+3	3.597800E+2	3.222525E+1	-6.079712E-1	3.597700E+2	3.222614E+1	-6.079712E-1	2.977800E-7	6.007302E-4	8.430917E-5	4.490516E-1	1.447070E+1
5.840337E+3	3.596900E+2	3.223331E+1	-6.114338E-1	3.596800E+2	3.223421E+1	-6.114338E-1	2.966400E-7	3.843633E-4	8.398641E-5	4.711817E-1	1.518842E+1
5.850150E+3	3.595900E+2	3.224228E+1	-6.785935E-1	3.595800E+2	3.224317E+1	-6.169031E-1	2.954000E-7	5.352535E-4	8.363533E-5	4.605529E-1	1.484970E+1
5.859876E+3	3.594800E+2	3.225214E+1	-6.226650E-1	3.594800E+2	3.225214E+1	-6.849315E-1	2.942000E-7	5.374367E-4	8.329558E-5	4.326510E-1	1.395418E+1
5.869512E+3	3.593800E+2	3.226112E+1	-6.326445E-1	3.593700E+2	3.226201E+1	-6.326445E-1	2.930000E-7	5.396378E-4	8.295583E-5	4.341612E-1	1.400665E+1
5.878996E+3	3.592800E+2	3.227010E+1	-6.085193E-1	3.592700E+2	3.227099E+1	-6.085193E-1	2.918000E-7	5.418570E-4	8.261608E-5	4.616951E-1	1.489911E+1
5.887870E+3	3.591900E+2	3.227818E+1	-6.186843E-1	3.591800E+2	3.227908E+1	-6.186843E-1	2.907000E-7	5.439074E-4	8.230464E-5	4.592570E-1	1.482464E+1
5.897568E+3	3.590900E+2	3.228717E+1	-6.160164E-1	3.590800E+2	3.228807E+1	-6.160164E-1	2.895200E-7	5.123099E-4	8.197055E-5	4.532680E-1	1.463515E+1
5.907308E+3	3.589900E+2	3.229616E+1	-8.044554E-1	3.589800E+2	3.229706E+1	-6.188119E-1	2.883400E-7	5.259676E-4	8.163647E-5	4.548695E-1	1.469094E+1
5.917004E+3	3.588600E+2	3.230786E+1	-5.976691E-1	3.588800E+2	3.230606E+1	-6.574360E-1	2.871600E-7	7.221215E-4	8.130238E-5	4.456845E-1	1.439856E+1
5.927043E+3	3.587600E+2	3.231687E+1	-4.700616E-1	3.587700E+2	3.231597E+1	-6.043649E-1	2.859200E-7	5.187604E-4	8.095130E-5	4.423160E-1	1.429340E+1
5.935978E+3	3.586900E+2	3.232318E+1	-6.265010E-1	3.586800E+2	3.232408E+1	-6.265010E-1	2.848800E-7	4.576806E-4	8.065685E-5	4.511251E-1	1.458244E+1
5.945555E+3	3.585900E+2	3.233219E+1	-6.184292E-1	3.585800E+2	3.233309E+1	-6.184292E-1	2.837200E-7	4.595518E-4	8.032843E-5	4.455791E-1	1.440696E+1
5.955257E+3	3.584900E+2	3.234121E+1	-6.161429E-1	3.584800E+2	3.234211E+1	-6.161429E-1	2.826000E-7	5.594971E-4	8.001133E-5	4.471602E-1	1.446209E+1
5.964995E+3	3.583900E+2	3.235023E+1	-6.285116E-1	3.583800E+2	3.235114E+1	-6.285116E-1	2.814400E-7	4.767058E-4	7.968290E-5	4.498071E-1	1.455202E+1
5.975496E+3	3.582800E+2	3.236017E+1	-6.228589E-1	3.582700E+2	3.236107E+1	-6.228589E-1	2.802000E-7	5.642894E-4	7.933182E-5	4.476756E-1	1.448702E+1
5.985129E+3	3.581800E+2	3.236920E+1	-6.108735E-1	3.581700E+2	3.237010E+1	-6.108735E-1	2.790600E-7	4.807714E-4	7.900906E-5	4.520171E-1	1.463184E+1
5.994951E+3	3.580800E+2	3.237824E+1	-7.998359E-1	3.580700E+2	3.237914E+1	-6.152584E-1	2.779200E-7	4.691424E-4	7.868630E-5	4.496221E-1	1.455839E+1
6.004703E+3	3.579500E+2	3.239000E+1	-3.938731E-1	3.579700E+2	3.238819E+1	-5.908096E-1	2.768000E-7	5.712207E-4	7.836920E-5	4.537480E-1	1.469583E+1
6.013843E+3	3.578900E+2	3.239543E+1	-6.260078E-1	3.578800E+2	3.239633E+1	-6.260078E-1	2.757600E-7	4.134666E-4	7.807475E-5	4.525218E-1	1.466054E+1
6.024386E+3	3.577800E+2	3.240539E+1	-5.987360E-1	3.577700E+2	3.240629E+1	-5.987360E-1	2.745400E-7	6.616851E-4	7.772933E-5	4.422875E-1	1.433244E+1
6.033405E+3	3.576900E+2	3.241354E+1	-6.142964E-1	3.576800E+2	3.241445E+1	-6.142964E-1	2.735600E-7	4.167917E-4	7.745187E-5	4.440388E-1	1.439374E+1
6.044149E+3	3.575800E+2	3.242351E+1	-7.509387E-1	3.575700E+2	3.242442E+1	-5.632040E-1	2.723400E-7	4.186588E-4	7.710646E-5	4.610268E-1	1.494802E+1
6.053737E+3	3.574600E+2	3.243440E+1	-4.907474E-1	3.574800E+2	3.243258E+1	-6.134342E-1	2.712800E-7	4.806254E-4	7.680634E-5	4.616649E-1	1.497325E+1
6.063518E+3	3.573800E+2	3.244166E+1	-5.633215E-1	3.573800E+2	3.244166E+1	-6.259128E-1	2.701800E-7	4.825822E-4	7.649490E-5	4.444127E-1	1.441749E+1
6.073104E+3	3.572900E+2	3.244983E+1	-6.151323E-1	3.572800E+2	3.245074E+1	-6.151323E-1	2.691000E-7	5.875655E-4	7.618913E-5	4.418721E-1	1.433907E+1
6.082858E+3	3.571900E+2	3.245892E+1	-6.064281E-1	3.571800E+2	3.245982E+1	-6.064281E-1	2.680200E-7	4.864713E-4	7.588335E-5	4.392819E-1	1.425902E+1
6.092752E+3	3.570900E+2	3.246801E+1	-6.119611E-1	3.570800E+2	3.246891E+1	-6.119611E-1	2.669600E-7	5.025625E-4	7.558324E-5	4.395639E-1	1.427239E+1
6.103537E+3	3.569800E+2	3.247801E+1	-6.223421E-1	3.569700E+2	3.247892E+1	-6.223421E-1	2.657800E-7	4.905713E-4	7.524915E-5	4.371549E-1	1.419810E+1
6.113178E+3	3.568800E+2	3.248711E+1	-5.538462E-1	3.568700E+2	3.248802E+1	-5.538462E-1	2.647400E-7	4.306774E-4	7.495470E-5	4.452075E-1	1.446365E+1
6.122928E+3	3.567900E+2	3.249531E+1	-6.323656E-1	3.567800E+2	3.249622E+1	-5.748778E-1	2.637400E-7	4.323104E-4	7.467157E-5	4.691034E-1	1.524433E+1
6.133365E+3	3.566800E+2	3.250533E+1	-5.514706E-1	3.566800E+2	3.250533E+1	-6.127451E-1	2.626000E-7	6.021092E-4	7.434881E-5	4.595758E-1	1.493868E+1
6.143157E+3	3.565900E+2	3.251353E+1	-6.148171E-1	3.565800E+2	3.251444E+1	-6.148171E-1	2.615400E-7	4.359469E-4	7.404870E-5	4.276386E-1	1.390446E+1
6.152916E+3	3.564900E+2	3.252265E+1	-5.713197E-1	3.564800E+2	3.252356E+1	-5.713197E-1	2.605600E-7	4.375865E-4	7.377123E-5	4.460402E-1	1.450677E+1
6.163418E+3	3.563900E+2	3.253178E+1	-7.475083E-1	3.563800E+2	3.253269E+1	-6.229236E-1	2.594200E-7	5.025983E-4	7.344847E-5	4.517065E-1	1.469527E+1
6.173050E+3	3.562700E+2	3.254273E+1	-4.446915E-1	3.562800E+2	3.254182E+1	-5.558644E-1	2.584200E-7	5.045432E-4	7.316535E-5	4.449397E-1	1.447912E+1
6.183844E+3	3.561900E+2	3.255004E+1	-6.231824E-1	3.561800E+2	3.255096E+1	-6.231824E-1	2.573200E-7	5.067000E-4	7.285391E-5	4.421446E-1	1.439227E+1
6.193472E+3	3.560900E+2	3.255918E+1	-5.744925E-1	3.560800E+2	3.256010E+1	-5.744925E-1	2.563400E-7	4.447903E-4	7.257644E-5	4.395131E-1	1.431056E+1
6.203916E+3	3.559900E+2	3.256833E+1	-6.131834E-1	3.559800E+2	3.256925E+1	-6.131834E-1	2.552600E-7	4.466722E-4	7.227067E-5	4.452473E-1	1.450140E+1
6.213701E+3	3.558900E+2	3.257748E+1	-5.626407E-1	3.558800E+2	3.257840E+1	-5.626407E-1	2.542600E-7	4.484289E-4	7.198754E-5	4.512061E-1	1.469954E+1
6.224365E+3	3.557900E+2	3.258664E+1	-6.154994E-1	3.557800E+2	3.258755E+1	-6.154994E-1	2.531600E-7	4.503774E-4	7.167610E-5	4.472643E-1	1.457553E+1
6.235088E+3	3.556800E+2	3.259672E+1	-5.518651E-1	3.556700E+2	3.259763E+1	-5.518651E-1	2.520800E-7	5.172328E-4	7.137033E-5	4.449737E-1	1.450458E+1
6.244873E+3	3.555900E+2	3.260497E+1	-6.146281E-1	3.555800E+2	3.260588E+1	-6.146281E-1	2.511000E-7	3.982477E-4	7.109287E-5	4.429415E-1	1.444278E+1
6.254635E+3	3.554900E+2	3.261414E+1	-5.641219E-1	3.554800E+2	3.261506E+1	-5.641218E-1	2.501400E-7	4.558149E-4	7.082106E-5	4.270491E-1	1.392821E+1
6.265271E+3	3.553900E+2	3.262332E+1	-5.708849E-1	3.553800E+2	3.262423E+1	-5.708849E-1	2.491400E-7	4.576445E-4	7.053794E-5	4.504042E-1	1.469407E+1
6.275781E+3	3.552900E+2	3.263250E+1	-6.146911E-1	3.552800E+2	3.263342E+1	-6.146911E-1	2.480800E-7	5.255726E-4	7.023783E-5	4.475561E-1	1.460531E+1
6.285542E+3	3.551900E+2	3.264168E+1	-5.548876E-1	3.551800E+2	3.264260E+1	-5.548876E-1	2.471000E-7	4.046945E-4	6.996036E-5	4.448041E-1	1.451954E+1
6.296355E+3	3.550900E+2	3.265088E+1	-6.150979E-1	3.550800E+2	3.265180E+1	-6.150979E-1	2.460600E-7	4.633729E-4	6.966591E-5	4.374162E-1	1.428269E+1
6.307085E+3	3.549800E+2	3.266099E+1	-5.656642E-1	3.549700E+2	3.266192E+1	-5.090978E-1	2.450200E-7	3.414660E-4	6.937146E-5	4.554782E-1	1.487624E+1
6.317692E+3	3.548800E+2	3.267020E+1	-5.607477E-1	3.548800E+2	3.267020E+1	-6.230530E-1	2.440000E-7	4.098361E-4	6.908267E-5	4.584153E-1	1.497683E+1
6.327322E+3	3.547900E+2	3.267849E+1	-5.537610E-1	3.547800E+2	3.267941E+1	-5.537610E-1	2.430600E-7	4.690922E-4	6.881653E-5	4.333117E-1	1.416035E+1
6.338157E+3	3.546900E+2	3.268770E+1	-5.626407E-1	3.546800E+2	3.268862E+1	-5.626407E-1	2.420600E-7	4.710301E-4	6.853341E-5	4.482493E-1	1.465265E+1
6.348821E+3	3.545900E+2	3.269692E+1	-5.624297E-1	3.545800E+2	3.269784E+1	-5.624297E-1	2.410600E-7	4.729841E-4	6.825028E-5	4.453375E-1	1.456158E+1
6.359489E+3	3.544900E+2	3.270614E+1	-5.582434E-1	3.544800E+2	3.270706E+1	-5.582434E-1	2.400800E-7	5.430858E-4	6.797282E-5	4.514750E-1	1.476641E+1
6.370237E+3	3.543900E+2	3.271537E+1	-5.599627E-1	3.543800E+2	3.271629E+1	-5.599627E-1	2.390600E-7	5.612151E-4	6.768403E-5	4.485183E-1	1.467388E+1
6.380952E+3	3.542900E+2	3.272460E+1	-5.706134E-1	3.542800E+2	3.272553E+1	-5.706134E-1	2.381000E-7	4.199916E-4	6.741223E-5	4.410557E-1	1.443377E+1
6.391467E+3	3.541900E+2	3.273384E+1	-5.648122E-1	3.541800E+2	3.273477E+1	-5.648122E-1	2.371200E-7	3.528425E-4	6.713477E-5	4.471726E-1	1.463809E+1
6.402090E+3	3.540900E+2	3.274309E+1	-5.648122E-1	3.540800E+2	3.274401E+1	-5.648122E-1	2.361400E-7	4.828388E-4	6.685730E-5	4.441763E-1	1.454412E+1
6.412713E+3	3.539900E+2	3.275234E+1	-5.592320E-1	3.539800E+2	3.275326E+1	-5.592320E-1	2.351800E-7	3.557531E-4	6.658550E-5	4.411613E-1	1.444947E+1
6.423442E+3	3.538900E+2	3.276159E+1	-5.511666E-1	3.538800E+2	3.276252E+1	-5.511666E-1	2.342200E-7	5.566734E-4	6.631370E-5	4.473506E-1	1.465632E+1
6.434328E+3	3.537900E+2	3.277085E+1	-5.646527E-1	3.537800E+2	3.277178E+1	-5.646527E-1	2.332400E-7	4.888421E-4	6.603624E-5	4.489371E-1	1.471247E+1
6.444954E+3	3.536900E+2	3.278012E+1	-5.602241E-1	3.536800E+2	3.278105E+1	-5.092946E-1	2.322800E-7	5.613227E-4	6.576444E-5	4.645742E-1	1.522920E+1
6.456735E+3	3.535800E+2	3.279032E+1	-5.497862E-1	3.535800E+2	3.279032E+1	-6.108735E-1	2.312400E-7	4.930702E-4	6.546999E-5	4.475064E-1	1.467393E+1
6.466557E+3	3.534900E+2	3.279866E+1	-5.574324E-1	3.534800E+2	3.279959E+1	-5.067568E-1	2.303600E-7	4.949537E-4	6.522084E-5	4.445805E-1	1.458201E+1
6.478397E+3	3.533800E+2	3.280887E+1	-5.566896E-1	3.533800E+2	3.280887E+1	-5.566896E-1	2.293400E-7	4.971551E-4	6.493205E-5	4.554581E-1	1.494310E+1
6.489175E+3	3.532800E+2	3.281816E+1	-5.132592E-1	3.532800E+2	3.281816E+1	-5.702880E-1	2.284200E-7	3.662814E-4	6.467157E-5	4.383041E-1	1.438433E+1
6.499696E+3	3.531900E+2	3.282652E+1	-5.598059E-1	3.531800E+2	3.282745E+1	-5.598059E-1	2.274800E-7	5.731671E-4	6.440544E-5	4.303292E-1	1.412663E+1
6.510414E+3	3.530900E+2	3.283582E+1	-6.800349E-1	3.530800E+2	3.283675E+1	-5.231037E-1	2.266000E-7	4.413063E-4	6.415629E-5	4.461707E-1	1.465075E+1
6.521884E+3	3.529600E+2	3.284791E+1	-4.403266E-1	3.529800E+2	3.284605E+1	-5.504082E-1	2.256000E-7	5.428834E-4	6.387316E-5	4.476516E-1	1.470363E+1
6.532785E+3	3.528800E+2	3.285536E+1	-5.075188E-1	3.528800E+2	3.285536E+1	-5.639098E-1	2.247200E-7	3.723122E-4	6.362401E-5	4.157964E-1	1.366115E+1
6.543425E+3	3.527900E+2	3.286374E+1	-5.600339E-1	3.527800E+2	3.286467E+1	-5.600339E-1	2.238600E-7	5.093252E-4	6.338052E-5	4.203753E-1	1.381571E+1
6.555210E+3	3.526800E+2	3.287399E+1	-5.056653E-1	3.526700E+2	3.287493E+1	-5.056653E-1	2.228800E-7	3.753859E-4	6.310306E-5	4.421853E-1	1.453631E+1
6.565889E+3	3.525900E+2	3.288238E+1	-5.700713E-1	3.525800E+2	3.288332E+1	-5.700713E-1	2.220200E-7	3.768399E-4	6.285957E-5	4.471593E-1	1.470435E+1
6.576414E+3	3.524900E+2	3.289171E+1	-5.522550E-1	3.524800E+2	3.289265E+1	-5.020500E-1	2.211200E-7	3.783737E-4	6.260476E-5	4.556365E-1	1.498706E+1
6.588365E+3	3.523800E+2	3.290198E+1	-4.984309E-1	3.523800E+2	3.290198E+1	-5.538121E-1	2.201400E-7	5.179320E-4	6.232729E-5	4.523504E-1	1.488326E+1
6.599199E+3	3.522900E+2	3.291039E+1	-5.562767E-1	3.522800E+2	3.291132E+1	-5.006490E-1	2.192600E-7	5.200107E-4	6.207814E-5	4.467340E-1	1.470233E+1
6.609985E+3	3.521900E+2	3.291973E+1	-5.686224E-1	3.521900E+2	3.291973E+1	-5.686224E-1	2.184000E-7	4.578755E-4	6.183465E-5	4.452054E-1	1.465656E+1
6.621592E+3	3.520800E+2	3.293002E+1	-4.961867E-1	3.520800E+2	3.293002E+1	-5.513186E-1	2.174400E-7	5.243632E-4	6.156285E-5	4.261034E-1	1.403136E+1
6.632475E+3	3.519900E+2	3.293844E+1	-5.729167E-1	3.519800E+2	3.293937E+1	-5.208333E-1	2.165800E-7	3.863053E-4	6.131937E-5	4.441313E-1	1.462938E+1
6.643995E+3	3.518800E+2	3.294873E+1	-5.034496E-1	3.518800E+2	3.294873E+1	-5.593884E-1	2.156400E-7	5.287402E-4	6.105323E-5	4.406726E-1	1.451964E+1
6.654721E+3	3.517900E+2	3.295716E+1	-5.112474E-1	3.517800E+2	3.295810E+1	-5.112474E-1	2.148000E-7	4.655493E-4	6.081540E-5	4.323729E-1	1.425017E+1
